name,t_serve_total,t_serve_won,t_receive_total,t_receive_won,1_serve_total,1_serve_won,1_receive_total,1_receive_won,2_serve_total,2_serve_won,2_receive_total,2_receive_won,3_serve_total,3_serve_won,3_receive_total,3_receive_won,4_serve_total,4_serve_won,4_receive_total,4_receive_won,5_serve_total,5_serve_won,5_receive_total,5_receive_won,6_serve_total,6_serve_won,6_receive_total,6_receive_won,7_serve_total,7_serve_won,7_receive_total,7_receive_won,8_serve_total,8_serve_won,8_receive_total,8_receive_won,9_serve_total,9_serve_won,9_receive_total,9_receive_won,10_serve_total,10_serve_won,10_receive_total,10_receive_won,11_serve_total,11_serve_won,11_receive_total,11_receive_won,12_serve_total,12_serve_won,12_receive_total,12_receive_won,13_serve_total,13_serve_won,13_receive_total,13_receive_won,14_serve_total,14_serve_won,14_receive_total,14_receive_won,15_serve_total,15_serve_won,15_receive_total,15_receive_won,16_serve_total,16_serve_won,16_receive_total,16_receive_won,17_serve_total,17_serve_won,17_receive_total,17_receive_won,18_serve_total,18_serve_won,18_receive_total,18_receive_won
Carla Suarez Navarro,0,0,0,0,68,41,70,29,41,19,41,17,27,13,29,13,19,9,24,9,35,18,33,10,14,6,13,6,9,5,15,6,28,13,32,7,23,12,17,7,8,5,6,4,17,7,31,12,27,12,17,6,16,8,9,2,22,12,23,4,23,12,13,6,45,28,23,13,28,15,10,3,17,10,13,4
Monica Niculescu,4,0,5,2,69,32,68,30,32,20,38,17,37,15,30,16,20,8,21,12,27,15,31,15,22,11,16,5,8,4,9,4,27,15,28,17,23,14,26,11,11,6,5,2,19,14,15,4,26,15,32,19,15,9,14,6,20,10,17,8,20,9,27,15,37,21,39,22,21,11,17,9,16,8,22,12
Marcos Daniel,0,0,0,0,6,1,5,2,1,0,3,0,5,0,2,0,0,0,3,1,1,0,2,1,5,1,0,0,0,0,2,0,0,0,2,0,2,0,1,0,4,0,0,0,0,0,2,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,5,3,0,0,2,1,0,0,3,0
Florent Serra,23,12,24,4,62,40,63,27,40,23,36,8,22,10,27,12,23,10,28,8,27,15,23,7,12,7,12,2,10,7,20,4,28,14,24,8,19,14,17,6,5,2,2,0,17,11,20,5,28,20,19,2,7,3,8,4,26,13,22,10,11,8,6,4,40,26,16,3,26,12,13,3,14,5,3,2
Richard Berankis,0,0,0,0,35,24,34,12,24,15,22,8,11,5,12,4,15,10,15,5,14,8,15,8,6,4,3,1,10,6,10,4,13,7,12,4,10,4,10,8,2,1,1,0,11,8,13,4,10,5,6,5,7,3,9,3,8,4,5,2,8,5,11,6,18,11,10,7,11,6,3,1,7,4,7,5
Matthew Ebden,14,11,14,5,55,38,55,30,38,21,25,10,17,8,30,9,21,10,15,8,25,18,31,13,9,7,9,4,10,8,7,3,29,21,26,5,14,6,18,8,2,1,4,2,23,17,24,11,14,4,15,8,9,6,10,5,10,5,18,11,16,8,13,6,21,14,35,12,14,8,23,8,7,2,12,3
Potito Starace,5,2,5,1,46,31,45,18,31,19,27,8,15,8,19,4,19,16,19,4,20,10,23,4,7,3,4,1,16,12,15,3,13,6,23,5,13,4,7,0,4,3,1,0,10,5,21,5,11,9,12,2,12,5,1,0,14,9,15,6,7,3,3,2,23,14,9,2,14,6,7,0,9,7,2,0
Carsten Ball,6,3,6,2,23,17,22,8,17,12,13,5,6,3,9,4,12,8,8,5,8,5,10,2,3,1,4,1,8,7,3,2,9,4,13,6,4,3,5,1,2,1,1,0,5,4,9,2,8,6,10,3,2,1,2,2,7,5,9,1,3,2,3,2,5,3,2,1,3,3,1,0,2,1,1,1
Pere Riba,6,4,6,3,51,28,52,19,26,15,33,8,25,12,19,9,15,8,25,7,23,16,18,7,13,7,9,3,9,5,18,2,22,9,18,7,14,9,13,3,6,3,3,2,13,9,13,3,23,13,17,3,7,2,4,2,17,10,17,4,11,5,5,1,16,5,10,2,5,3,8,1,11,2,2,1
Grega Zemlja,16,9,16,6,79,48,81,24,48,29,57,22,31,17,24,6,29,22,35,10,36,25,40,15,14,9,6,2,22,17,25,10,32,24,35,8,20,12,19,8,5,2,2,0,29,20,37,13,20,13,19,9,10,8,10,2,22,14,23,4,15,10,17,7,41,25,27,8,25,12,19,7,16,10,8,2
Marco Crugnola,0,0,0,0,12,4,12,6,4,2,6,0,8,6,6,2,2,0,6,2,8,4,4,1,2,2,2,1,0,0,4,1,6,2,5,2,6,3,2,0,0,0,1,1,2,1,4,1,7,6,4,0,3,3,0,0,7,3,5,2,4,0,0,0,5,1,2,0,1,1,2,0,4,1,0,0
Frank Dancevic,0,0,0,0,14,9,15,4,9,7,11,5,5,3,4,1,7,3,6,1,5,0,8,2,2,1,1,0,3,3,5,0,4,1,7,3,6,4,3,1,1,0,0,0,1,0,4,1,7,2,5,3,2,2,1,1,3,1,3,1,7,3,3,2,10,6,2,0,6,4,2,0,4,3,0,0
Rainer Schuettler,0,0,0,0,24,11,24,10,11,5,14,1,14,8,10,3,5,3,13,4,14,5,8,2,6,4,3,0,3,2,9,3,7,3,10,2,13,6,5,1,2,1,0,0,4,4,11,4,10,8,6,0,8,5,1,1,8,3,10,3,7,6,0,0,25,9,6,1,9,3,5,2,16,8,1,0
Peter Luczak,4,2,5,0,15,9,15,6,9,4,9,2,6,5,6,0,4,2,7,1,10,5,8,3,1,1,0,0,2,2,6,1,7,3,6,0,6,4,3,1,0,0,0,0,3,1,7,2,8,5,2,0,2,2,1,0,7,4,4,0,5,5,1,0,14,9,6,3,9,5,3,2,5,2,3,0
Jan Hajek,0,0,0,0,36,23,39,13,23,14,26,9,13,10,13,2,14,9,17,4,19,8,20,6,3,1,2,0,9,4,13,8,13,7,18,6,12,5,8,1,2,0,0,0,12,9,20,9,11,6,13,2,7,4,1,0,9,4,20,8,9,5,3,0,15,5,25,9,5,4,16,5,10,4,9,0
Simon Greul,12,7,11,2,16,7,16,10,7,2,6,1,9,6,10,5,2,2,5,0,11,2,6,0,3,0,5,2,2,1,5,2,2,1,6,2,9,3,3,2,3,1,2,1,1,0,6,3,5,2,3,1,7,5,3,1,3,1,5,1,8,6,3,1,14,10,5,2,10,6,3,2,4,3,2,2
Teymuraz Gabashvili,5,2,5,1,32,19,33,9,19,10,24,11,13,9,9,1,10,6,13,6,18,11,19,4,4,2,1,0,6,3,7,3,15,10,21,6,9,4,5,0,2,1,0,0,13,9,18,6,9,5,11,3,6,4,0,0,9,6,14,5,8,6,3,2,20,13,12,1,13,7,11,5,7,5,1,0
Thiemo de Bakker,6,4,6,3,24,12,23,7,12,7,16,5,12,7,7,3,7,4,11,3,12,10,9,2,5,1,3,2,4,1,8,2,13,5,10,2,3,2,3,1,4,3,2,0,8,5,10,3,10,5,4,2,4,2,3,2,8,1,5,2,7,7,3,2,26,13,4,1,13,8,3,1,13,7,1,1
Sam Querrey,65,40,66,22,214,134,215,68,134,94,147,57,80,53,68,20,94,68,90,27,93,65,105,30,27,24,20,3,67,43,63,14,91,62,102,39,52,37,47,19,3,2,3,2,86,51,77,25,66,47,67,24,17,11,20,5,81,49,68,18,30,21,39,18,92,63,74,16,63,39,58,23,29,15,16,4
Blaz Kavcic,10,5,10,6,99,57,97,34,57,40,63,30,42,23,34,11,40,26,33,12,40,24,53,18,19,13,11,1,26,13,21,11,38,24,47,12,29,20,28,9,6,1,1,1,37,22,46,20,34,18,31,13,10,6,9,4,33,18,38,16,22,12,18,10,52,25,43,18,25,13,25,9,27,13,18,8
Eduardo Schwank,9,6,9,2,27,16,28,9,16,8,19,6,11,4,9,3,8,4,13,6,12,8,12,5,7,6,3,1,4,2,7,2,12,9,13,2,10,7,7,1,1,1,1,0,11,4,13,1,10,5,8,1,4,3,2,1,12,6,8,0,8,4,2,0,19,13,4,1,13,6,3,1,6,2,1,0
Illya Marchenko,0,0,0,0,12,5,13,2,5,3,11,4,7,5,2,1,3,1,7,6,7,2,5,0,2,0,1,1,1,0,1,0,4,3,11,9,5,3,0,0,2,0,1,0,4,2,2,0,4,2,9,1,2,1,1,0,4,3,8,3,3,1,2,1,3,2,4,0,2,1,4,0,1,0,0,0
Philipp Kohlschreiber,72,48,73,25,229,152,233,78,152,90,155,50,77,48,78,23,90,68,105,45,110,71,105,40,29,23,23,6,68,48,60,21,93,60,110,41,62,42,57,24,6,3,6,5,80,63,90,30,75,52,74,25,23,17,25,8,69,41,78,29,40,28,42,21,103,72,78,23,72,46,55,16,31,21,23,11
Ivan Dodig,9,8,9,2,43,27,42,10,27,16,32,12,16,6,10,2,16,9,20,9,17,7,20,5,10,5,2,0,9,6,11,2,14,9,24,9,15,8,7,1,5,4,0,0,12,6,17,7,13,4,15,3,11,8,1,0,10,3,19,4,17,7,4,1,32,18,10,3,18,8,7,0,14,8,3,0
Frederico Gil,6,3,5,1,43,20,43,13,20,12,30,11,23,13,13,5,12,6,19,8,21,10,19,6,10,7,5,3,6,4,11,3,16,9,21,3,18,11,8,4,3,1,3,1,11,7,21,3,18,13,7,3,8,5,6,1,17,6,7,5,10,5,8,1,33,21,25,6,21,9,19,9,12,5,6,2
Tommy Robredo,0,0,0,0,53,36,54,19,36,23,35,11,17,10,19,9,23,15,24,9,23,16,21,9,7,5,9,4,15,11,15,2,24,13,21,8,12,8,14,6,2,2,4,3,17,10,15,8,19,12,16,7,6,6,7,2,19,13,17,8,13,9,12,5,32,16,31,7,16,8,24,13,16,9,7,4
Jan Hernych,0,0,0,0,13,6,13,2,6,3,11,2,7,2,2,1,3,2,9,5,5,4,3,0,5,3,1,0,2,0,4,1,5,4,8,3,4,3,1,0,2,1,0,0,6,1,6,1,4,1,4,2,2,1,0,0,6,3,3,1,4,2,2,1,9,5,4,1,5,3,3,1,4,2,1,0
Jarmila Groth,0,0,0,0,13,6,14,9,6,5,5,1,7,5,9,3,5,3,4,1,6,4,7,3,2,1,3,1,3,3,3,1,6,3,5,3,3,2,5,1,1,1,1,0,3,2,3,0,5,1,7,1,2,1,2,0,2,1,6,2,5,3,3,1,11,8,8,3,8,4,5,3,3,3,3,2
Tathiana Garbin,0,0,0,0,6,1,6,1,1,1,5,1,5,1,1,1,1,0,4,1,1,1,1,0,4,1,1,0,0,0,3,1,2,1,2,0,1,1,1,1,3,1,0,0,1,0,3,1,2,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,2,1,2,1,1,0,1,0,1,0,1,0
Justine Henin,9,4,9,4,33,20,33,19,20,11,14,5,13,9,19,7,11,9,9,3,18,12,17,7,4,2,7,3,9,5,6,3,14,11,13,6,8,6,11,5,2,1,3,2,15,10,10,6,9,5,11,5,3,1,7,1,10,6,12,5,5,3,11,5,15,8,14,8,8,4,6,2,7,4,8,6
Rebecca Marino,0,0,0,0,40,21,40,13,21,10,26,10,19,9,14,4,10,4,16,5,20,14,21,6,10,7,3,2,4,3,11,4,20,14,20,6,13,4,7,2,3,2,2,2,15,8,18,7,10,7,11,6,11,4,2,1,14,9,12,2,7,3,7,4,16,10,10,6,10,6,4,3,6,4,6,4
Junri Namigata,0,0,0,0,20,9,21,8,8,4,13,6,12,6,8,1,4,1,7,3,11,8,13,3,5,2,1,0,1,0,4,2,11,7,13,4,5,3,4,3,3,2,0,0,8,3,11,6,7,2,5,1,4,1,3,1,7,4,10,3,6,3,3,2,12,5,4,2,5,1,2,0,7,2,2,2
Sara Errani,25,15,24,11,178,97,184,91,97,56,93,49,81,44,91,44,56,33,44,21,85,46,96,35,37,18,44,21,33,18,23,8,69,41,82,36,57,34,58,35,19,9,21,9,56,31,54,26,62,37,59,24,32,17,47,23,62,37,61,33,42,25,48,30,101,54,105,51,54,31,53,34,47,28,51,31
Tamarine Tanasugarn,0,0,0,0,18,7,18,7,7,2,11,5,11,4,7,6,2,1,6,3,9,5,6,2,7,4,6,2,1,0,3,2,6,3,7,1,8,3,6,2,3,0,2,1,4,2,8,3,6,4,5,1,5,2,3,2,6,1,7,1,4,3,2,2,18,6,1,1,6,1,0,0,12,5,1,1
Sofia Arvidsson,0,0,0,0,54,23,55,24,23,9,31,13,31,17,24,8,9,4,18,7,31,16,29,10,14,6,8,3,4,1,11,4,21,8,26,13,21,13,15,8,8,5,3,0,11,6,17,10,26,14,20,8,13,8,11,5,19,10,22,13,20,8,14,6,33,14,39,14,14,7,25,12,19,9,14,8
Evgeniya Rodina,0,0,0,0,32,16,34,17,16,11,17,11,16,7,17,7,11,7,6,4,12,8,21,9,9,3,7,4,7,4,2,1,12,5,16,8,7,3,12,6,6,2,4,3,8,4,9,5,10,5,14,10,6,1,7,3,9,5,9,5,6,0,14,10,11,7,13,1,7,3,12,3,4,3,1,0
Olivia Rogowska,0,0,0,0,24,15,24,12,15,7,12,4,9,5,12,2,7,2,8,2,13,8,14,6,4,3,2,1,2,0,6,1,13,7,10,6,8,3,7,4,1,1,1,0,9,2,5,1,9,2,9,3,6,3,5,1,9,5,7,3,10,4,7,5,18,13,9,5,13,5,4,1,5,2,5,2
Zuzana Ondraskova,0,0,0,0,17,11,19,6,11,6,13,5,6,3,6,1,6,4,8,2,8,3,10,5,3,2,1,0,4,2,6,2,5,3,7,0,7,2,6,3,1,0,0,0,5,4,9,6,4,2,3,0,5,2,3,1,3,3,9,2,4,1,2,1,1,0,9,4,0,0,5,3,1,0,4,1
Regina Kulikova,5,3,5,4,19,9,18,8,9,4,10,3,10,7,8,4,4,1,7,4,12,6,7,4,3,0,4,2,1,1,3,2,9,7,7,1,6,3,6,3,3,0,2,0,7,4,8,3,5,3,4,1,3,3,5,0,6,2,6,3,5,4,6,3,20,11,11,3,11,6,8,4,9,7,3,2
Kathrin Woerle,0,0,0,0,7,3,7,2,3,3,5,1,4,3,2,0,3,1,4,1,3,2,3,1,1,1,0,0,1,0,3,1,4,0,3,1,2,1,1,0,0,0,0,0,1,0,3,0,5,0,2,1,1,0,0,0,1,1,1,0,5,2,1,0,2,0,1,1,0,0,0,0,2,0,1,1
Caroline Garcia,0,0,0,0,52,28,51,24,29,16,27,8,23,7,24,11,15,10,19,8,21,12,21,8,16,9,11,6,10,4,11,5,17,12,21,9,18,9,13,8,7,4,6,3,18,8,17,8,14,7,14,4,13,6,11,5,17,12,17,6,13,5,10,7,21,12,17,11,12,6,7,3,9,5,11,6
Varvara Lepchenko,11,6,12,6,133,67,135,54,67,39,82,35,66,32,53,21,39,25,46,13,60,32,68,27,34,15,21,9,25,18,33,17,46,25,54,22,43,24,39,17,19,10,9,3,32,16,49,24,45,21,44,24,29,18,23,10,37,22,44,21,42,26,37,18,67,35,77,30,35,22,47,22,32,13,30,15
Ayumi Morita,0,0,0,0,89,50,90,42,50,27,48,19,39,21,42,23,27,14,29,15,44,24,38,14,18,10,23,11,14,7,14,6,37,20,39,9,30,21,26,13,8,4,11,7,27,14,36,8,38,18,22,7,13,9,17,4,31,17,23,13,29,12,20,12,42,16,37,11,16,11,26,12,26,11,11,7
Sophie Ferguson,7,3,7,3,13,8,14,5,8,4,9,5,5,5,5,2,4,4,4,1,9,4,8,5,0,0,2,1,4,2,3,1,4,3,4,1,5,3,6,3,0,0,1,0,5,4,4,2,4,2,4,3,2,1,4,3,3,0,3,1,3,3,4,1,16,12,5,0,12,5,5,1,4,3,0,0
Alicia Molik,0,0,0,0,23,14,24,8,14,9,16,7,9,5,8,4,9,3,9,3,10,5,11,6,4,1,4,0,3,1,6,3,11,4,8,4,6,4,10,4,3,3,0,0,6,4,7,1,11,7,10,5,5,2,4,1,9,4,6,3,6,3,8,3,12,8,12,4,8,5,8,2,4,1,4,2
Ekaterina Makarova,20,11,20,9,118,61,121,53,61,31,68,30,57,21,53,24,31,18,38,12,51,33,59,23,36,24,24,10,18,11,26,11,46,32,48,20,42,26,37,18,12,7,10,2,39,25,39,10,40,17,39,22,23,13,26,15,31,15,27,14,36,21,33,14,76,50,62,29,50,26,33,16,26,15,29,16
Dinara Safina,0,0,0,0,6,1,6,3,1,0,3,0,5,2,3,0,0,0,3,0,3,0,3,0,3,3,0,0,0,0,3,1,0,0,3,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6,2,0,0,0,0,1,0,2,1,0,0,3,1,0,0,1,0,0,0,2,1,0,0
Kim Clijsters,38,22,41,23,209,117,205,96,117,69,109,58,92,57,96,50,69,48,51,24,105,66,104,55,35,22,50,23,48,30,27,16,87,56,73,36,61,36,82,42,13,9,23,8,74,52,53,23,67,47,76,41,34,26,57,29,69,45,58,29,46,22,69,31,80,52,135,61,52,29,74,32,28,11,61,25
Lauren Davis,0,0,0,0,22,9,22,8,9,4,14,7,13,9,8,2,4,2,7,1,14,6,13,7,4,1,2,1,2,2,6,3,8,4,7,3,9,6,8,1,3,1,1,0,4,1,7,3,10,4,10,1,4,2,2,1,7,3,12,6,8,3,2,2,12,9,19,12,9,6,7,4,3,2,12,3
Sally Peers,0,0,0,0,9,4,9,3,4,3,6,3,5,2,3,1,3,0,3,1,3,2,5,1,3,3,1,0,0,0,2,0,5,0,5,2,4,3,2,1,0,0,0,0,0,0,3,1,8,2,3,1,1,1,1,1,2,1,3,0,7,6,1,0,8,4,1,0,4,4,1,0,4,1,0,0
Anastasia Rodionova,6,2,6,3,65,36,70,27,36,19,43,23,29,14,27,15,19,6,20,9,31,18,35,12,15,7,15,7,6,1,11,1,31,15,32,17,20,9,20,3,8,3,7,3,20,8,16,7,25,15,33,11,14,7,7,4,27,10,29,12,17,5,14,8,48,30,27,6,30,12,20,8,18,8,6,5
Kirsten Flipkens,5,1,6,3,26,13,26,8,13,5,18,6,13,7,8,3,5,3,12,4,15,7,11,2,6,2,3,2,3,1,8,2,9,5,12,4,10,6,4,2,4,2,2,0,7,5,10,1,10,6,7,3,6,3,3,1,8,4,5,3,7,4,5,1,18,6,9,1,6,4,8,1,12,8,1,0
Sybille Bammer,0,0,0,0,16,10,18,9,10,5,9,7,6,0,9,3,5,4,2,0,5,3,13,3,6,3,3,2,4,2,2,1,4,2,10,3,5,0,4,1,3,0,2,2,4,3,8,6,2,1,6,0,5,4,1,0,2,1,12,2,5,0,1,0,2,1,4,1,1,1,3,0,1,1,1,0
Anastasija Sevastova,0,0,0,0,26,14,27,13,14,4,14,6,12,9,13,5,4,3,8,4,19,11,14,5,3,2,5,3,3,1,4,2,12,10,13,9,10,8,7,3,1,0,3,2,12,4,6,3,10,7,13,6,2,2,4,2,15,8,10,3,5,4,8,3,24,16,15,9,16,6,6,3,8,3,9,5
Vesna Manasieva,0,0,0,0,20,8,20,8,8,3,12,7,12,6,8,4,3,1,5,1,11,7,11,6,6,2,4,2,1,1,4,3,9,3,6,2,6,4,8,1,4,2,2,2,3,3,7,1,10,7,9,2,4,3,1,0,7,5,8,4,6,2,3,1,9,6,9,4,6,3,5,3,3,2,4,4
Sandra Zahlavova,7,6,7,2,14,9,14,5,9,3,9,5,5,4,5,2,3,2,4,1,10,2,8,3,1,0,2,1,2,2,3,2,3,1,6,2,8,4,4,0,1,1,1,1,1,1,6,5,6,2,6,2,5,5,0,0,2,0,9,5,9,6,2,1,14,9,12,3,9,4,9,4,5,1,3,1
Kaia Kanepi,5,1,5,2,88,55,82,43,55,36,39,17,33,19,43,21,36,19,22,9,38,21,39,19,14,6,21,12,19,13,13,5,38,22,29,14,23,14,28,17,8,4,12,6,28,21,20,9,30,17,25,8,13,4,23,7,24,10,26,13,17,8,24,10,53,29,48,29,29,12,19,11,24,14,29,19
Andrea Hlavackova,0,0,0,0,50,23,50,19,23,14,31,16,27,10,19,5,14,8,15,4,19,10,30,12,17,9,5,2,8,4,11,5,16,8,22,6,18,8,15,7,8,4,2,2,12,5,21,3,16,10,14,2,14,9,7,5,17,8,15,3,15,7,4,2,34,23,10,3,23,10,7,3,11,5,3,1
Alisa Kleybanova,5,2,4,0,11,5,11,5,5,5,6,0,6,5,5,2,5,3,6,4,5,3,3,0,1,1,2,2,3,1,2,1,5,3,7,2,3,1,0,0,0,0,2,1,5,3,6,4,3,2,2,2,2,1,1,0,4,3,4,2,2,1,3,1,9,3,5,2,3,0,3,0,6,4,2,1
Lesya Tsurenko,7,3,7,3,9,6,10,3,6,2,7,2,3,1,3,1,2,2,5,3,5,3,4,1,2,2,1,0,2,1,2,1,3,1,6,1,4,1,2,1,0,0,0,0,2,0,6,2,3,0,2,2,3,1,1,1,2,1,2,2,4,2,2,0,3,1,13,8,1,1,5,4,2,0,8,3
Vera Dushevina,0,0,0,0,44,16,44,16,16,7,28,13,28,11,16,7,7,2,15,3,20,12,22,10,17,9,7,3,2,1,12,3,17,8,15,5,17,7,14,2,8,3,3,1,9,6,13,7,16,6,17,7,13,8,4,1,9,6,17,7,18,8,10,7,20,12,17,5,12,6,12,3,8,3,5,1
Sorana Cirstea,12,9,11,6,76,39,77,42,39,21,35,13,37,18,42,16,21,11,22,7,36,14,39,18,19,13,16,7,11,6,15,6,24,11,28,14,35,14,27,11,6,5,7,4,16,11,20,4,27,15,30,10,26,15,14,6,20,10,24,14,27,13,18,9,49,34,49,13,34,15,36,16,15,7,13,3
Kristina Barrois,0,0,0,0,17,12,17,8,12,6,9,1,5,2,8,4,6,5,8,3,8,2,5,4,3,1,4,1,5,3,5,2,3,2,4,2,7,3,7,4,2,1,1,1,4,2,4,0,4,3,5,1,5,1,4,0,5,2,4,0,2,1,5,0,9,4,10,2,4,2,8,3,5,3,2,0
Denis Gremelmayr,4,2,5,0,14,8,14,4,8,5,10,2,6,1,4,0,5,4,8,4,4,3,6,2,5,1,0,0,4,2,4,1,4,3,8,4,2,1,2,2,3,3,0,0,5,3,5,3,2,1,4,2,4,3,2,0,3,2,5,2,4,1,4,0,3,3,10,4,3,2,6,1,0,0,4,1
Grigor DiMitrov,5,4,5,3,47,25,48,16,25,17,32,10,22,13,16,8,17,14,22,10,21,13,18,10,9,6,8,1,14,11,12,1,16,10,18,5,14,7,17,5,3,1,1,1,13,8,14,6,13,9,17,8,8,5,5,1,14,8,15,4,9,7,12,5,32,16,13,5,16,7,8,1,16,10,5,4
Eric Prodon,0,0,0,0,13,5,13,2,5,2,11,4,8,6,2,0,2,1,7,2,9,5,6,1,2,0,0,0,1,0,5,0,6,3,7,5,4,2,1,1,2,1,0,0,4,4,2,0,5,2,5,3,3,1,1,1,2,1,2,1,4,1,3,1,5,3,6,1,3,1,5,2,2,1,1,0
Arnaud Clement,25,13,27,13,87,62,85,33,62,35,52,18,25,15,33,15,35,24,34,13,42,30,36,10,10,5,15,10,24,12,21,6,41,25,39,14,17,10,15,8,5,3,10,3,37,18,31,13,26,16,21,9,10,6,15,4,35,18,25,10,16,9,20,8,43,27,49,17,27,16,32,17,16,6,16,6
Julian Reister,0,0,0,0,14,8,14,5,8,3,9,2,6,2,5,1,3,1,7,2,7,4,6,2,4,3,1,1,1,1,5,2,6,3,6,1,6,5,2,0,1,1,1,0,3,3,7,1,8,3,3,2,2,1,1,0,3,2,2,1,6,3,3,0,5,4,7,2,4,3,5,2,1,0,2,1
Edouard Roger-Vasselin,11,3,11,7,59,39,60,18,39,23,42,18,20,16,18,5,23,11,24,7,32,17,31,12,4,2,5,1,11,5,17,7,29,17,26,9,17,8,16,6,2,0,1,0,23,18,24,7,20,15,19,4,9,2,7,2,20,13,22,5,7,4,9,2,25,15,23,7,15,9,16,7,10,8,7,3
Lukas Rosol,44,29,46,11,126,84,124,44,84,51,80,22,42,32,44,16,51,30,58,17,65,41,50,13,10,6,16,8,30,20,41,9,62,37,54,15,30,22,21,6,4,2,8,6,47,26,48,9,47,28,30,11,10,5,8,2,49,29,28,11,24,11,17,6,67,46,37,16,46,25,21,5,21,15,16,6
Rui Machado,5,1,5,2,49,23,53,23,23,9,30,12,26,12,23,8,9,8,18,6,27,17,27,7,14,7,8,3,8,3,12,3,19,9,24,9,16,7,12,9,7,2,3,1,14,8,18,5,17,11,13,4,11,4,11,7,17,6,14,3,10,4,8,1,27,14,15,4,13,7,11,4,14,6,4,2
David Guez,8,5,8,4,19,7,20,8,7,6,12,4,12,7,8,5,6,5,8,3,8,3,7,2,5,2,5,2,5,3,5,2,4,2,8,1,7,3,5,1,3,3,2,1,4,4,9,2,5,4,5,2,7,3,2,0,4,2,5,3,4,2,4,2,7,3,6,2,3,2,4,0,4,2,2,1
Steve Darcis,13,11,13,2,76,54,76,32,54,36,44,13,22,13,32,10,36,18,31,12,31,23,35,9,9,5,10,4,18,12,19,5,41,22,38,12,13,7,15,7,4,3,4,2,28,20,31,8,26,21,20,8,9,8,9,1,29,21,20,5,13,7,16,7,18,11,25,11,11,10,14,3,7,2,11,3
Guillaume Rufin,5,2,5,1,88,45,87,28,45,25,59,10,43,26,28,12,25,17,49,14,46,27,26,4,17,10,12,2,17,12,35,10,35,22,36,12,29,20,14,4,7,6,2,2,27,13,34,5,33,20,22,13,15,9,4,2,34,21,14,3,22,14,15,7,61,34,23,15,34,18,8,3,27,18,15,6
Bjorn Phau,4,1,4,0,65,41,70,23,41,22,47,16,24,12,23,7,22,12,31,7,31,19,32,10,12,7,7,1,12,9,24,5,29,16,29,9,19,9,16,6,5,3,1,0,19,11,25,6,22,13,19,4,13,5,7,3,21,15,21,4,14,5,8,5,15,9,15,4,9,9,11,4,6,4,4,0
Augustin Gensse,0,0,0,0,18,8,19,6,8,4,13,6,10,7,6,1,4,2,7,1,11,7,11,5,3,1,1,0,2,2,6,0,9,4,7,2,5,2,6,2,2,1,0,0,4,2,5,3,7,5,6,2,4,2,2,0,7,5,7,3,4,2,4,0,5,5,10,3,5,4,7,2,0,0,3,2
Vincent Millot,5,3,6,4,24,14,25,12,14,6,13,7,10,7,12,4,6,2,6,2,15,6,15,4,3,2,4,2,2,1,4,1,10,5,13,5,11,8,6,2,1,1,2,2,6,3,9,3,13,7,9,5,4,0,2,0,10,4,7,3,6,2,7,3,16,8,21,8,8,5,13,8,8,5,8,2
Maxime Teixeira,6,2,5,2,36,19,36,11,19,10,25,10,17,12,11,3,10,5,15,7,21,13,18,9,5,2,3,1,5,3,8,2,18,10,16,6,10,6,11,3,3,1,1,0,12,8,12,6,14,6,14,7,5,4,4,4,10,5,13,7,12,6,7,5,26,14,18,8,14,6,10,4,12,7,8,3
Stephane Robert,8,5,8,2,48,21,48,15,21,10,33,13,27,12,15,5,10,3,20,8,23,12,23,6,15,9,5,3,3,2,11,1,19,14,25,8,20,8,8,2,6,2,3,0,15,9,18,5,13,7,14,5,14,8,5,2,13,9,14,5,14,7,8,4,21,15,18,7,15,9,11,4,6,4,7,2
Robert Kendrick,0,0,0,0,19,13,19,8,13,8,11,4,6,5,8,5,8,4,7,2,10,7,7,2,1,0,5,1,4,2,5,2,11,3,7,0,3,2,6,3,1,1,1,0,5,2,9,2,10,7,3,0,2,1,4,2,9,6,5,1,4,2,2,0,6,2,5,1,2,2,4,1,4,1,1,0
Ruben Ramirez Hidalgo,15,7,15,4,66,45,66,22,45,28,44,20,21,10,22,4,28,11,24,9,27,15,38,15,11,5,4,1,11,8,15,6,32,19,32,9,17,13,18,7,6,2,1,0,22,15,29,7,26,18,20,9,6,4,8,4,25,13,18,4,12,7,13,3,33,27,21,10,27,17,11,3,6,4,10,6
Albert Montanes,4,4,3,3,75,45,73,28,45,28,45,16,30,18,28,11,28,15,29,11,35,19,33,14,12,11,11,1,15,11,18,5,32,22,30,8,27,15,24,9,1,0,1,0,26,18,27,9,25,21,23,7,12,8,10,5,29,16,25,9,12,8,12,6,38,22,35,17,22,15,18,10,16,10,17,7
Go Soeda,9,3,10,2,49,33,48,9,33,14,39,21,16,7,9,2,14,10,18,8,26,21,28,8,9,3,2,1,10,6,10,3,25,14,28,9,8,4,9,3,6,2,1,0,18,13,22,8,15,8,15,6,6,3,4,2,13,10,17,4,10,4,8,3,10,7,13,4,7,5,9,2,3,1,4,2
Thiemo De Bakker,0,0,0,0,12,8,12,1,8,4,11,4,4,1,1,0,4,1,7,1,5,3,5,2,3,2,0,0,1,0,6,1,6,5,4,0,4,0,2,0,1,1,0,0,6,4,5,0,1,0,2,1,5,5,0,0,2,1,1,0,6,2,1,0,6,2,1,0,2,1,1,0,4,2,0,0
