name,t_serve_total,t_serve_won,t_receive_total,t_receive_won,1_serve_total,1_serve_won,1_receive_total,1_receive_won,2_serve_total,2_serve_won,2_receive_total,2_receive_won,3_serve_total,3_serve_won,3_receive_total,3_receive_won,4_serve_total,4_serve_won,4_receive_total,4_receive_won,5_serve_total,5_serve_won,5_receive_total,5_receive_won,6_serve_total,6_serve_won,6_receive_total,6_receive_won,7_serve_total,7_serve_won,7_receive_total,7_receive_won,8_serve_total,8_serve_won,8_receive_total,8_receive_won,9_serve_total,9_serve_won,9_receive_total,9_receive_won,10_serve_total,10_serve_won,10_receive_total,10_receive_won,11_serve_total,11_serve_won,11_receive_total,11_receive_won,12_serve_total,12_serve_won,12_receive_total,12_receive_won,13_serve_total,13_serve_won,13_receive_total,13_receive_won,14_serve_total,14_serve_won,14_receive_total,14_receive_won,15_serve_total,15_serve_won,15_receive_total,15_receive_won,16_serve_total,16_serve_won,16_receive_total,16_receive_won,17_serve_total,17_serve_won,17_receive_total,17_receive_won,18_serve_total,18_serve_won,18_receive_total,18_receive_won
Pablo Andujar,15,8,17,6,49,30,52,18,30,19,34,10,19,10,18,12,19,9,24,10,21,9,16,3,9,4,12,4,9,4,14,6,19,12,23,8,16,8,11,3,5,1,4,1,17,6,21,8,15,7,16,8,9,5,6,4,18,14,16,9,13,8,10,3,22,10,30,12,10,5,18,5,12,5,12,3
Antonio Veic,0,0,0,0,33,18,34,14,18,4,20,8,15,6,14,4,4,2,12,5,20,9,18,7,9,4,4,2,2,2,7,0,11,6,16,5,15,6,9,4,5,3,2,1,6,3,11,4,11,7,10,7,12,3,5,3,10,8,7,3,7,3,9,5,9,4,15,5,4,4,10,6,5,4,5,3
Leonardo Mayer,28,21,29,10,77,49,77,20,49,33,57,16,28,11,20,5,33,19,41,12,27,18,31,9,17,13,5,0,19,13,29,11,32,22,34,10,22,10,14,4,4,1,0,0,28,20,35,9,20,13,20,9,13,9,4,3,21,14,20,9,16,12,10,3,34,18,31,9,18,12,22,8,16,9,9,2
Albert Ramos,11,8,11,2,64,39,68,18,39,24,50,19,25,15,18,8,24,13,31,11,30,19,29,11,10,3,8,2,13,9,20,6,30,15,29,8,14,7,17,5,7,2,2,2,19,10,27,8,22,8,20,7,9,3,5,1,17,11,21,7,17,9,11,6,35,19,21,7,19,7,14,5,16,8,7,3
Michael Berrer,19,10,20,9,68,37,67,21,37,20,46,18,31,21,21,11,20,14,28,10,38,28,28,10,10,3,11,6,14,9,18,7,34,24,28,5,13,4,15,5,7,7,6,5,29,14,30,18,14,9,15,5,16,9,6,2,24,13,28,9,14,8,9,3,40,21,27,12,21,12,15,4,19,12,12,4
Thomas Schoorel,0,0,0,0,13,10,14,5,10,5,9,4,3,1,5,2,5,3,5,2,6,2,7,4,2,0,2,0,3,2,3,0,4,2,5,1,4,3,6,0,2,1,0,0,3,2,4,2,5,3,7,1,2,2,0,0,4,4,8,2,4,2,1,0,5,4,6,2,4,1,4,1,1,0,2,0
Thomaz Bellucci,3,0,4,0,84,47,85,35,47,26,50,16,37,18,35,14,26,16,34,11,39,24,37,11,19,10,14,3,16,10,23,6,34,17,37,17,25,20,22,12,9,7,3,1,23,13,26,12,37,20,27,11,12,5,14,7,30,22,28,12,22,12,18,9,38,17,42,14,17,10,28,11,21,11,14,4
Shuai Zhang,0,0,0,0,9,4,9,5,4,2,4,1,5,3,5,3,2,1,3,0,5,4,3,0,2,1,3,1,1,0,3,1,5,2,3,0,2,1,2,0,1,0,1,1,3,2,4,2,4,2,2,1,1,1,0,0,3,1,3,1,3,2,1,1,5,1,1,0,1,1,1,0,4,1,0,0
Irina-Camelia Begu,0,0,0,0,48,27,49,21,27,20,28,19,21,9,21,11,20,14,9,2,16,6,29,7,12,7,11,6,14,7,7,2,12,7,24,9,17,10,12,4,5,1,6,4,14,11,17,6,15,10,17,4,8,5,6,2,13,8,19,5,10,5,8,3,22,13,20,10,13,7,10,7,9,6,10,7
Anna Tatishvili,11,8,11,3,47,23,48,15,23,11,33,13,24,14,15,8,11,8,20,9,26,18,20,8,10,4,8,2,8,5,11,8,21,5,21,9,12,3,14,8,6,3,2,0,8,4,20,11,19,9,15,8,12,3,10,6,13,5,18,10,13,7,12,8,27,17,36,18,17,10,18,11,10,5,18,7
Casey Dellacqua,0,0,0,0,44,25,45,17,25,16,28,10,19,7,17,9,16,6,19,9,16,8,17,6,12,7,9,3,6,4,10,2,18,6,20,6,15,10,12,3,5,2,3,3,8,5,16,9,22,8,15,6,7,4,3,1,11,7,18,7,18,11,8,5,33,15,17,8,15,7,9,2,18,10,8,3
Renata Voracova,0,0,0,0,9,4,9,4,4,2,5,1,5,3,4,1,2,2,4,1,5,2,4,1,2,2,1,0,2,2,3,2,2,1,4,1,5,2,2,1,0,0,0,0,1,1,5,2,3,1,2,1,3,2,1,1,1,1,3,2,4,2,1,1,2,0,3,0,0,0,3,1,2,0,0,0
Olivia Sanchez,0,0,0,0,7,3,6,2,3,1,4,1,4,3,2,1,1,0,3,0,5,1,2,0,1,1,1,0,0,0,3,1,2,1,2,1,5,2,1,0,0,0,0,0,1,1,2,1,3,1,2,0,3,2,0,0,1,0,3,0,4,1,0,0,7,2,0,0,2,0,0,0,5,3,0,0
Patty Schnyder,0,0,0,0,8,3,8,4,3,0,4,2,5,1,4,2,0,0,2,1,4,0,4,4,4,1,2,1,0,0,1,1,0,0,1,0,5,3,5,3,3,1,1,0,0,0,2,0,3,2,2,1,3,0,4,0,2,0,1,0,1,0,5,1,7,6,5,2,6,2,3,0,1,1,2,1
Greta Arn,0,0,0,0,39,19,42,15,19,7,27,9,20,11,15,6,7,4,18,9,23,9,18,5,9,5,6,3,4,1,9,6,12,4,22,9,19,9,8,3,4,2,3,1,7,5,19,8,17,8,14,6,12,7,5,0,10,4,16,4,16,10,11,8,34,22,13,5,22,10,8,1,12,6,5,0
Iryna Bremond,0,0,0,0,26,11,26,9,11,5,17,7,15,8,9,4,5,2,10,2,14,9,12,4,7,4,4,4,2,2,8,5,12,4,10,5,9,4,4,2,3,1,4,2,4,3,10,3,12,5,7,4,6,6,4,4,6,3,6,3,13,4,4,4,9,8,6,2,8,7,4,1,1,1,2,0
Kristina Mladenovic,0,0,0,0,39,19,39,18,19,14,21,6,20,12,18,6,14,9,15,7,17,8,18,9,8,5,6,3,9,6,8,2,13,6,16,10,14,4,12,7,3,2,3,3,9,6,8,3,11,7,15,8,12,7,7,1,10,4,10,3,11,5,14,5,16,7,24,13,7,4,11,6,9,2,13,7
Patricia Mayr-Achleitner,0,0,0,0,7,3,8,2,3,1,6,3,4,1,2,1,1,0,3,0,3,0,4,1,3,3,1,0,0,0,3,1,1,1,3,2,6,3,2,0,0,0,0,0,1,1,2,1,3,2,4,0,3,1,0,0,2,1,5,1,2,0,0,0,1,1,3,1,1,1,2,1,0,0,1,0
Olga Govortsova,4,3,4,4,38,18,37,14,18,10,23,12,20,6,14,5,10,7,11,3,14,7,21,4,14,6,5,2,7,4,8,3,10,4,20,8,13,5,7,0,8,4,2,0,7,1,15,3,11,4,15,5,12,6,2,2,10,4,13,9,13,6,5,2,20,7,23,11,7,4,12,4,13,5,11,4
Lucie Hradecka,13,3,14,3,47,21,49,13,21,17,36,18,26,17,13,3,17,10,18,5,21,14,28,14,9,3,3,2,10,8,13,5,21,13,19,7,10,6,15,5,6,4,2,0,15,6,17,4,14,8,17,5,8,3,7,4,17,7,16,5,9,6,8,0,28,19,23,8,19,10,15,3,9,3,8,1
Yung-Jan Chan,5,3,6,1,20,9,19,4,9,6,15,4,11,6,4,3,6,5,11,3,9,4,5,3,5,2,3,0,5,3,8,4,5,2,5,1,7,7,6,2,3,2,0,0,4,2,8,5,10,5,5,3,2,0,2,1,7,3,7,4,5,1,4,2,11,6,13,5,6,2,8,4,5,2,5,2
Benjamin Becker,11,8,12,1,49,33,48,18,33,22,30,11,16,4,18,11,22,19,19,8,15,12,18,8,12,10,11,2,19,14,11,1,15,11,18,3,13,6,17,7,2,0,2,0,16,6,16,5,10,6,13,3,7,2,9,3,16,11,15,10,6,5,9,3,15,7,32,11,7,4,21,9,8,2,11,4
Josh Goodall,5,2,5,1,21,13,20,4,13,7,16,7,8,5,4,1,7,5,9,3,11,8,10,3,3,3,1,0,5,5,6,1,10,8,10,2,6,3,4,2,0,0,0,0,8,4,9,0,5,3,4,0,3,2,2,1,7,6,4,0,4,3,1,0,9,5,1,1,5,3,0,0,4,3,1,1
Paul-Henri Mathieu,20,14,19,6,132,83,131,44,83,53,87,38,49,29,44,14,53,36,49,16,59,43,68,24,20,12,14,7,36,27,33,9,60,47,60,23,28,16,31,12,8,6,7,2,56,44,46,14,29,18,42,16,18,10,17,6,30,23,40,9,21,10,27,9,37,23,46,12,23,14,34,12,14,11,12,5
Oliver Golding,14,6,13,5,22,18,21,8,18,12,13,4,4,3,8,2,12,7,9,0,9,8,10,2,1,1,2,0,7,4,9,3,13,7,8,2,2,2,4,1,0,0,0,0,10,8,9,5,8,6,5,1,0,0,1,0,8,5,9,2,2,0,2,2,12,7,3,1,7,3,2,1,5,5,1,1
Dustin Brown,6,5,6,0,16,9,16,7,9,5,9,3,7,7,7,2,5,2,6,3,11,5,8,0,0,0,2,0,2,2,3,0,8,5,11,4,6,4,2,1,0,0,0,0,5,2,7,3,7,7,5,1,2,1,1,0,10,6,7,1,1,1,2,0,9,7,4,0,7,4,4,1,2,1,0,0
Jamie Baker,4,1,4,0,17,8,17,5,8,7,12,6,9,5,5,1,7,2,6,4,6,4,10,3,4,3,1,0,2,2,2,0,9,6,11,6,5,3,4,0,1,1,0,0,6,3,5,3,6,4,10,3,3,3,0,0,7,7,10,5,5,3,3,0,4,4,15,2,4,3,13,5,0,0,2,0
David Goffin,25,16,23,10,107,72,109,40,72,42,69,22,35,19,40,19,42,32,47,13,49,31,43,14,16,6,19,7,32,20,34,5,41,22,42,21,24,18,26,10,10,6,7,1,34,23,26,8,37,28,37,14,12,7,16,3,39,23,31,9,16,10,27,9,54,34,59,26,34,18,33,14,20,12,26,8
Ruben Bemelmans,0,0,0,0,14,6,15,5,6,3,10,0,8,5,5,2,3,1,10,5,8,5,3,1,3,1,2,0,1,0,5,1,7,4,7,0,4,3,3,1,2,2,0,0,5,3,8,2,6,5,2,1,3,1,1,1,7,3,3,0,2,0,1,1,5,4,0,0,4,3,0,0,1,0,0,0
Kenny De Schepper,4,1,4,0,15,6,15,5,6,4,10,3,9,6,5,0,4,3,7,1,8,4,8,3,3,2,0,0,3,2,6,1,5,5,6,4,6,2,3,0,1,0,0,0,6,6,3,0,2,2,7,1,4,2,0,0,2,0,6,0,2,2,1,0,5,4,4,2,4,4,2,1,1,1,2,0
Jerzy Janowicz,6,5,6,0,25,18,25,11,18,9,14,7,7,4,11,5,9,6,7,2,13,10,13,5,3,2,5,0,6,3,5,2,13,9,10,3,5,3,10,2,1,1,0,0,12,9,9,1,7,7,11,4,3,1,2,0,10,6,8,3,1,1,6,3,6,5,13,2,5,5,11,5,1,1,2,0
Brian Baker,21,17,21,8,99,58,96,31,58,44,65,21,41,23,31,15,44,26,44,14,37,30,37,11,18,11,15,4,26,14,30,13,48,32,40,15,18,9,22,8,7,6,4,3,44,31,38,16,25,17,29,8,15,7,9,4,30,13,37,14,15,7,13,7,48,33,34,13,33,19,21,6,15,10,13,5
Lesia Tsurenko,0,0,0,0,26,16,27,14,16,6,13,6,10,3,14,4,6,4,7,4,13,6,16,8,7,1,4,2,4,0,3,0,8,7,12,4,8,2,10,5,6,4,2,0,11,7,8,2,3,3,9,4,10,3,7,3,7,1,7,4,3,0,8,6,9,3,11,7,3,1,4,2,6,1,7,4
Jamie Lee Hampton,4,4,4,3,19,14,20,8,14,8,12,4,5,4,8,2,8,6,8,4,10,3,10,4,1,1,2,2,6,4,4,0,5,4,10,3,8,3,4,3,0,0,2,1,6,2,7,5,4,3,4,3,5,3,4,3,7,4,6,2,4,3,4,1,14,4,10,3,4,1,7,3,10,5,3,1
Maria Elena Camerin,0,0,0,0,7,2,7,2,2,1,5,3,5,1,2,1,1,0,2,0,2,0,4,1,4,2,1,0,0,0,2,2,1,0,3,1,4,0,2,1,2,2,0,0,0,0,4,2,1,0,2,1,6,3,1,1,0,0,3,0,4,2,1,0,8,6,1,0,6,1,1,0,2,1,0,0
Karin Knapp,0,0,0,0,13,4,13,5,4,2,8,4,9,6,5,1,2,1,4,1,8,5,8,4,3,2,1,1,1,0,3,2,6,4,5,0,5,3,4,1,1,0,1,0,5,3,7,3,5,3,3,0,2,2,2,0,5,3,6,3,4,1,2,1,6,4,18,7,4,2,11,8,2,1,7,1
Jana Cepelova,14,6,14,8,26,11,25,11,11,6,14,7,15,8,11,3,6,3,7,4,13,6,15,8,7,4,3,3,3,0,3,1,9,5,11,1,11,5,8,4,3,3,3,2,8,5,11,6,9,5,5,2,9,7,5,4,8,6,9,3,11,7,3,1,18,10,17,6,10,5,11,7,8,4,6,1
Su-Wei Hsieh,0,0,0,0,9,6,8,2,6,2,6,2,3,2,2,1,2,0,4,1,6,3,3,2,1,1,1,0,0,0,3,0,5,2,2,1,4,3,3,1,0,0,0,0,2,1,1,0,6,3,3,3,1,1,1,0,4,1,0,0,4,1,4,2,5,1,3,0,1,1,3,1,4,1,0,0
Camila Giorgi,7,6,7,2,20,15,18,7,15,8,11,9,5,2,7,4,8,5,2,1,9,3,12,3,3,2,4,1,5,3,1,0,6,4,10,3,8,5,6,2,1,1,1,0,6,4,7,2,7,4,7,4,4,3,3,0,6,3,5,1,6,4,7,3,12,5,9,3,5,3,6,2,7,3,3,1
Yaroslava Shvedova,0,0,0,0,76,43,76,41,43,27,35,18,33,20,41,17,27,18,17,9,36,19,42,17,13,6,17,8,18,14,8,2,28,18,34,21,23,14,26,7,7,4,8,7,22,12,15,6,24,15,40,19,13,6,8,1,25,15,27,12,15,10,26,11,36,25,56,31,25,16,25,14,11,7,31,16
Guido Andreozzi,0,0,0,0,12,9,13,6,9,8,7,1,3,2,6,0,8,3,6,1,3,2,7,0,1,1,0,0,3,3,5,1,7,3,8,0,2,0,0,0,0,0,0,0,3,1,9,2,4,1,0,0,2,0,0,0,3,1,2,1,3,2,0,0,14,9,3,0,9,2,3,2,5,3,0,0
Bradley Klahn,0,0,0,0,39,21,39,16,21,9,23,11,18,14,16,8,9,7,12,7,26,13,19,6,4,1,8,2,7,4,5,0,15,9,20,8,14,13,12,4,3,2,2,2,12,7,12,3,19,10,16,2,3,1,4,2,15,10,17,6,10,4,4,0,27,16,18,6,16,6,12,6,11,8,6,4
Rhyne Williams,0,0,0,0,14,9,15,4,9,7,11,5,5,1,4,2,7,5,6,1,3,3,7,0,4,3,2,0,5,3,5,0,5,3,8,1,3,0,2,1,1,0,0,0,5,5,7,2,2,2,2,0,3,2,1,0,2,1,4,1,2,2,1,0,4,3,2,0,3,2,2,0,1,0,0,0
